gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-18.9391,17.6897,-2.2557,0.0002,26.0135,0.0645,0.0,26.25,0.0543,0.0003,0.0,0.0001,0.0001,0.0,STILL1
-19.1794,17.333,-2.4577,0.0001,25.9677,0.0458,0.0001,26.1573,0.0551,0.0002,0.0,0.0001,0.0001,0.0,STILL1
-19.231,17.2164,-2.713,0.0003,25.9537,0.014,0.0002,26.0385,0.0187,0.0002,0.0,0.0001,0.0,-0.0001,STILL1
-19.0004,17.3138,-2.7142,0.0005,25.8486,0.1052,0.0002,25.9465,0.0029,0.0002,0.0,0.0001,0.0,-0.0001,STILL1
-18.7472,17.8916,-2.6682,0.0004,26.0516,0.2031,0.0001,25.967,0.0047,0.0003,0.0,0.0002,0.0,-0.0002,STILL1
-19.029,18.2196,-2.6252,0.0005,26.4754,0.4238,0.0001,26.0594,0.0474,0.0004,0.0,0.0003,0.0001,-0.0002,STILL1
-19.1045,18.2881,-2.0814,0.0005,26.5287,0.0532,0.0,26.1716,0.0772,0.0004,0.0,0.0003,0.0002,-0.0002,STILL1
-18.9992,17.9524,-1.987,0.0003,26.2146,0.314,0.0002,26.2238,0.0654,0.0005,0.0,0.0003,0.0002,-0.0002,STILL1
-18.8775,18.0932,-1.9615,0.0004,26.2215,0.0069,0.0001,26.2984,0.0316,0.0004,0.0,0.0003,0.0002,-0.0002,STILL1
-19.0145,18.2027,-1.9848,0.0003,26.3975,0.1759,0.0001,26.3675,0.0166,0.0004,0.0,0.0003,0.0003,-0.0002,STILL1
